"","x","y","ymin","ymax","se","flipped_aes","PANEL","group","colour","fill","size","linetype","weight","alpha"
"177",1995.07594936709,1.49166605626704,1.36987008444317,1.6134620280909,0.0538406322190325,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"178",1995.45569620253,1.48141672749944,1.36202585775974,1.60080759723914,0.0527774425681449,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"179",1995.83544303797,1.47116739873184,1.3541232975268,1.58821149993689,0.0517400396090376,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"180",1996.21518987342,1.46091806996425,1.34615882501376,1.57567731491474,0.0507300053408035,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"181",1996.59493670886,1.45066874119666,1.33812866921636,1.56320881317695,0.0497490067582596,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"182",1996.9746835443,1.44041941242906,1.33002886878484,1.55080995607328,0.0487987949995796,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"183",1997.35443037975,1.43017008366147,1.32185527730602,1.53848489001691,0.047881203011316,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"184",1997.73417721519,1.41992075489387,1.31360357260154,1.52623793718621,0.0469981414380712,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"185",1998.11392405063,1.40967142612627,1.30526927073492,1.51407358151763,0.0461515924305681,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"186",1998.49367088608,1.39942209735868,1.29684774542238,1.50199644929498,0.0453436010650216,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"187",1998.87341772152,1.38917276859109,1.28833425350405,1.49001128367813,0.0445762640833954,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"188",1999.25316455696,1.37892343982349,1.27972396704375,1.47812291260323,0.0438517157035346,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"189",1999.63291139241,1.3686741110559,1.27101201247301,1.46633620963878,0.043172110315305,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"190",2000.01265822785,1.3584247822883,1.26219351697157,1.45465604760504,0.0425396019778316,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"191",2000.39240506329,1.34817545352071,1.2532636619755,1.44308724506592,0.0419563207658874,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"192",2000.77215189873,1.33792612475311,1.24421774332862,1.4316345061776,0.0414243461796317,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"193",2001.15189873418,1.32767679598552,1.23505123715273,1.42030235481831,0.0409456780262842,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"194",2001.53164556962,1.31742746721793,1.22575987003119,1.40909506440466,0.0405222053950241,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"195",2001.91139240506,1.30717813845033,1.21633969161251,1.39801658528814,0.040155674562173,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"196",2002.29113924051,1.29692880968273,1.20678714729049,1.38707047207497,0.0398476568625057,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"197",2002.67088607595,1.28667948091514,1.19709914825902,1.37625981357126,0.039599517721092,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"198",2003.05063291139,1.27643015214755,1.18727313602576,1.36558716826933,0.0394123881346511,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"199",2003.43037974684,1.26618082337995,1.17730713844615,1.35505450831375,0.0392871399013968,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"200",2003.81012658228,1.25593149461235,1.16719981453867,1.34466317468604,0.0392243658101657,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"201",2004.18987341772,1.24568216584476,1.15695048577107,1.33441384591844,0.0392243658101657,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"202",2004.56962025316,1.23543283707716,1.14655915214336,1.32430652201096,0.0392871399013969,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"203",2004.94936708861,1.22518350830956,1.13602649218778,1.31434052443135,0.0394123881346512,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"204",2005.32911392405,1.21493417954197,1.12535384688585,1.30451451219809,0.039599517721092,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"205",2005.70886075949,1.20468485077438,1.11454318838214,1.29482651316662,0.0398476568625058,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"206",2006.08860759494,1.19443552200678,1.10359707516896,1.28527396884459,0.0401556745621731,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
"207",2006.46835443038,1.18418619323919,1.09251859605245,1.27585379042592,0.0405222053950243,FALSE,"3",-1,"orange","grey60",1,1,1,0.4
