"","ymin","ymax","label","fontface","PANEL","group","colour","fill","size","angle","hjust","vjust","alpha","family","lineheight","x","y"
"39",53.5855668000958,74.0557942801113,"0.074 (0.06–0.1)",2,"14",-1,"gray60",NA,1.5,0,0.5,0.5,NA,"",1.2,1.6,106
"40",20.0601014789776,39.5460579525384,NA,2,"14",-1,"gray60",NA,1.5,0,0.5,0.5,NA,"",1.2,1.6,106
"41",86.2041579742542,99.8784845682876,"0.06 (0.054–0.068)",2,"15",-1,"gray60",NA,1.5,0,0.5,0.5,NA,"",1.2,1.6,106
"42",0.121515431712356,13.7958420257458,NA,2,"15",-1,"gray60",NA,1.5,0,0.5,0.5,NA,"",1.2,1.6,106
"43",0.106623101524159,12.2370150149563,NA,2,"16",-1,"gray60",NA,1.5,0,0.5,0.5,NA,"",1.2,1.6,106
"44",72.1416507355327,93.591758999182,"0.07 (0.057–0.08)",2,"16",-1,"gray60",NA,1.5,0,0.5,0.5,NA,"",1.2,1.6,106
"45",5.07752601650198,25.4634355133409,NA,2,"16",-1,"gray60",NA,1.5,0,0.5,0.5,NA,"",1.2,1.6,106
"46",25.3669896454638,55.549911195585,NA,2,"17",-1,"gray60",NA,1.5,0,0.5,0.5,NA,"",1.2,1.6,106
"47",33.5606870996393,64.3186768964342,"0.05 (0.034–0.074)",2,"17",-1,"gray60",NA,1.5,0,0.5,0.5,NA,"",1.2,1.6,106
"48",4.36098633368313,25.8817031570097,NA,2,"17",-1,"gray60",NA,1.5,0,0.5,0.5,NA,"",1.2,1.6,106
"49",5.73677063695219,21.2592507093271,NA,2,"18",-1,"gray60",NA,1.5,0,0.5,0.5,NA,"",1.2,1.6,106
"50",67.1403509640504,86.4432005246536,"0.06 (0.051–0.079)",2,"18",-1,"gray60",NA,1.5,0,0.5,0.5,NA,"",1.2,1.6,106
"51",4.84866713044349,19.7288785841297,NA,2,"18",-1,"gray60",NA,1.5,0,0.5,0.5,NA,"",1.2,1.6,106
"52",49.1081576487242,74.6582110723557,NA,2,"19",-1,"gray60",NA,1.5,0,0.5,0.5,NA,"",1.2,1.6,106
"53",23.8685601207624,49.1973126459635,"0.043 (0.031–0.05)",2,"19",-1,"gray60",NA,1.5,0,0.5,0.5,NA,"",1.2,1.6,106
"54",0.0885383932777556,10.297535838947,NA,2,"19",-1,"gray60",NA,1.5,0,0.5,0.5,NA,"",1.2,1.6,106
"55",0.968130458439373,20.0143968492598,NA,2,"20",-1,"gray60",NA,1.5,0,0.5,0.5,NA,"",1.2,1.6,106
"56",66.5297762882625,93.0366576451083,"0.074 (0.06–0.087)",2,"20",-1,"gray60",NA,1.5,0,0.5,0.5,NA,"",1.2,1.6,106
"57",3.62033694142958,27.0028998283945,NA,2,"20",-1,"gray60",NA,1.5,0,0.5,0.5,NA,"",1.2,1.6,106
"58",31.307906391611,63.9503196236937,NA,2,"21",-1,"gray60",NA,1.5,0,0.5,0.5,NA,"",1.2,1.6,106
"59",28.9945713731054,61.5221715154331,"0.05 (0.04–0.056)",2,"21",-1,"gray60",NA,1.5,0,0.5,0.5,NA,"",1.2,1.6,106
"60",2.06134148622613,22.4841610419916,NA,2,"21",-1,"gray60",NA,1.5,0,0.5,0.5,NA,"",1.2,1.6,106
